Scenario,Trial,Seed,Alpha,Beta,Gamma,Drones,Victims,Score
ScenarioSize64Probes32QuadSmgC,213,3866198558357324097,0.75,0.0,0.75,32,257,0.2822
ScenarioSize64Probes32QuadSmgC,214,1395931845597272999,0.75,0.0,0.75,32,261,0.2858
ScenarioSize64Probes32QuadSmgC,215,2411645404100907887,0.75,0.0,0.75,32,256,0.2868
ScenarioSize64Probes32QuadSmgC,216,3005318628866213391,0.75,0.0,0.75,32,257,0.2875
ScenarioSize64Probes32QuadSmgC,217,1188136200599286222,0.75,0.0,0.75,32,272,0.2792
ScenarioSize64Probes32QuadSmgC,218,679805008651456991,0.75,0.0,0.75,32,230,0.2915
ScenarioSize64Probes32QuadSmgC,219,2317393341493435360,0.75,0.0,0.75,32,257,0.2857
ScenarioSize64Probes32QuadSmgC,220,4066160913880139597,0.75,0.0,0.75,32,259,0.2872
ScenarioSize64Probes32QuadSmgC,221,880879381715801850,0.75,0.0,1.0,32,313,0.397
ScenarioSize64Probes32QuadSmgC,222,1726760884372734954,0.75,0.0,1.0,32,314,0.3989
ScenarioSize64Probes32QuadSmgC,223,4258223208824758363,0.75,0.0,1.0,32,300,0.3977
ScenarioSize64Probes32QuadSmgC,224,2933576904639372249,0.75,0.0,1.0,32,317,0.3857
ScenarioSize64Probes32QuadSmgC,225,1619482046725515514,0.75,0.0,1.0,32,304,0.3953
ScenarioSize64Probes32QuadSmgC,226,8295202924942681088,0.75,0.0,1.0,32,315,0.384
ScenarioSize64Probes32QuadSmgC,227,6220178296303381513,0.75,0.0,1.0,32,325,0.3857
ScenarioSize64Probes32QuadSmgC,228,6524421527956593628,0.75,0.0,1.0,32,320,0.3982
ScenarioSize64Probes32QuadSmgC,229,1279641774440027009,0.75,0.0,1.0,32,315,0.3975
ScenarioSize64Probes32QuadSmgC,230,7094737511858396355,0.75,0.0,1.0,32,298,0.4041
ScenarioSize64Probes32QuadSmgC,231,7842193693029557975,0.75,0.0,1.0,32,317,0.395
ScenarioSize64Probes32QuadSmgC,232,2392680491109428476,0.75,0.0,1.0,32,307,0.3918
ScenarioSize64Probes32QuadSmgC,233,3866198558357324097,0.75,0.0,1.0,32,313,0.396
ScenarioSize64Probes32QuadSmgC,234,1395931845597272999,0.75,0.0,1.0,32,306,0.4021
ScenarioSize64Probes32QuadSmgC,235,2411645404100907887,0.75,0.0,1.0,32,325,0.3933
ScenarioSize64Probes32QuadSmgC,236,3005318628866213391,0.75,0.0,1.0,32,311,0.394
ScenarioSize64Probes32QuadSmgC,237,1188136200599286222,0.75,0.0,1.0,32,322,0.3921
ScenarioSize64Probes32QuadSmgC,238,679805008651456991,0.75,0.0,1.0,32,304,0.3953
ScenarioSize64Probes32QuadSmgC,239,2317393341493435360,0.75,0.0,1.0,32,306,0.4006
ScenarioSize64Probes32QuadSmgC,240,4066160913880139597,0.75,0.0,1.0,32,306,0.4011
ScenarioSize64Probes32QuadSmgC,241,880879381715801850,1.0,0.0,0.5,32,235,0.1934
ScenarioSize64Probes32QuadSmgC,242,1726760884372734954,1.0,0.0,0.5,32,265,0.1874
ScenarioSize64Probes32QuadSmgC,243,4258223208824758363,1.0,0.0,0.5,32,223,0.1893
ScenarioSize64Probes32QuadSmgC,244,2933576904639372249,1.0,0.0,0.5,32,235,0.1917
ScenarioSize64Probes32QuadSmgC,245,1619482046725515514,1.0,0.0,0.5,32,247,0.1881
ScenarioSize64Probes32QuadSmgC,246,8295202924942681088,1.0,0.0,0.5,32,245,0.1875
ScenarioSize64Probes32QuadSmgC,247,6220178296303381513,1.0,0.0,0.5,32,234,0.1939
ScenarioSize64Probes32QuadSmgC,248,6524421527956593628,1.0,0.0,0.5,32,228,0.1944
ScenarioSize64Probes32QuadSmgC,249,1279641774440027009,1.0,0.0,0.5,32,246,0.1905
ScenarioSize64Probes32QuadSmgC,250,7094737511858396355,1.0,0.0,0.5,32,240,0.1939
ScenarioSize64Probes32QuadSmgC,251,7842193693029557975,1.0,0.0,0.5,32,271,0.1828
ScenarioSize64Probes32QuadSmgC,252,2392680491109428476,1.0,0.0,0.5,32,264,0.19
ScenarioSize64Probes32QuadSmgC,253,3866198558357324097,1.0,0.0,0.5,32,240,0.1921
ScenarioSize64Probes32QuadSmgC,254,1395931845597272999,1.0,0.0,0.5,32,253,0.1854
ScenarioSize64Probes32QuadSmgC,255,2411645404100907887,1.0,0.0,0.5,32,238,0.194
ScenarioSize64Probes32QuadSmgC,256,3005318628866213391,1.0,0.0,0.5,32,251,0.1878
ScenarioSize64Probes32QuadSmgC,257,1188136200599286222,1.0,0.0,0.5,32,259,0.1866
ScenarioSize64Probes32QuadSmgC,258,679805008651456991,1.0,0.0,0.5,32,249,0.1885
ScenarioSize64Probes32QuadSmgC,259,2317393341493435360,1.0,0.0,0.5,32,258,0.1878
ScenarioSize64Probes32QuadSmgC,260,4066160913880139597,1.0,0.0,0.5,32,249,0.1898
ScenarioSize64Probes32QuadSmgC,261,880879381715801850,1.0,0.0,0.75,32,305,0.2622
ScenarioSize64Probes32QuadSmgC,262,1726760884372734954,1.0,0.0,0.75,32,321,0.2565
ScenarioSize64Probes32QuadSmgC,263,4258223208824758363,1.0,0.0,0.75,32,334,0.2637
ScenarioSize64Probes32QuadSmgC,264,2933576904639372249,1.0,0.0,0.75,32,336,0.2562
ScenarioSize64Probes32QuadSmgC,265,1619482046725515514,1.0,0.0,0.75,32,328,0.2616
ScenarioSize64Probes32QuadSmgC,266,8295202924942681088,1.0,0.0,0.75,32,326,0.259
ScenarioSize64Probes32QuadSmgC,267,6220178296303381513,1.0,0.0,0.75,32,345,0.2532
ScenarioSize64Probes32QuadSmgC,268,6524421527956593628,1.0,0.0,0.75,32,339,0.2633
ScenarioSize64Probes32QuadSmgC,269,1279641774440027009,1.0,0.0,0.75,32,312,0.2567
ScenarioSize64Probes32QuadSmgC,270,7094737511858396355,1.0,0.0,0.75,32,348,0.2548
ScenarioSize64Probes32QuadSmgC,271,7842193693029557975,1.0,0.0,0.75,32,345,0.2577
ScenarioSize64Probes32QuadSmgC,272,2392680491109428476,1.0,0.0,0.75,32,334,0.2617
ScenarioSize64Probes32QuadSmgC,273,3866198558357324097,1.0,0.0,0.75,32,322,0.2657
