Scenario,Trial,Seed,Alpha,Beta,Gamma,Drones,Victims,Score
ScenarioSize64Probes32GlobalExploreC,175,2411645404100907887,0.5,0.0,1.0,32,288,0
ScenarioSize64Probes32GlobalExploreC,176,3005318628866213391,0.5,0.0,1.0,32,289,0
ScenarioSize64Probes32GlobalExploreC,177,1188136200599286222,0.5,0.0,1.0,32,281,0
ScenarioSize64Probes32GlobalExploreC,178,679805008651456991,0.5,0.0,1.0,32,284,0
ScenarioSize64Probes32GlobalExploreC,179,2317393341493435360,0.5,0.0,1.0,32,270,0
ScenarioSize64Probes32GlobalExploreC,180,4066160913880139597,0.5,0.0,1.0,32,294,0
ScenarioSize64Probes32GlobalExploreC,181,880879381715801850,0.75,0.0,0.5,32,187,0
ScenarioSize64Probes32GlobalExploreC,182,1726760884372734954,0.75,0.0,0.5,32,211,0
ScenarioSize64Probes32GlobalExploreC,183,4258223208824758363,0.75,0.0,0.5,32,195,0
ScenarioSize64Probes32GlobalExploreC,184,2933576904639372249,0.75,0.0,0.5,32,185,0
ScenarioSize64Probes32GlobalExploreC,185,1619482046725515514,0.75,0.0,0.5,32,197,0
ScenarioSize64Probes32GlobalExploreC,186,8295202924942681088,0.75,0.0,0.5,32,208,0
ScenarioSize64Probes32GlobalExploreC,187,6220178296303381513,0.75,0.0,0.5,32,197,0
ScenarioSize64Probes32GlobalExploreC,188,6524421527956593628,0.75,0.0,0.5,32,200,0
ScenarioSize64Probes32GlobalExploreC,189,1279641774440027009,0.75,0.0,0.5,32,201,0
ScenarioSize64Probes32GlobalExploreC,190,7094737511858396355,0.75,0.0,0.5,32,216,0
ScenarioSize64Probes32GlobalExploreC,191,7842193693029557975,0.75,0.0,0.5,32,204,0
ScenarioSize64Probes32GlobalExploreC,192,2392680491109428476,0.75,0.0,0.5,32,180,0
ScenarioSize64Probes32GlobalExploreC,193,3866198558357324097,0.75,0.0,0.5,32,198,0
ScenarioSize64Probes32GlobalExploreC,194,1395931845597272999,0.75,0.0,0.5,32,185,0
ScenarioSize64Probes32GlobalExploreC,195,2411645404100907887,0.75,0.0,0.5,32,199,0
ScenarioSize64Probes32GlobalExploreC,196,3005318628866213391,0.75,0.0,0.5,32,198,0
ScenarioSize64Probes32GlobalExploreC,197,1188136200599286222,0.75,0.0,0.5,32,195,0
ScenarioSize64Probes32GlobalExploreC,198,679805008651456991,0.75,0.0,0.5,32,199,0
ScenarioSize64Probes32GlobalExploreC,199,2317393341493435360,0.75,0.0,0.5,32,198,0
ScenarioSize64Probes32GlobalExploreC,200,4066160913880139597,0.75,0.0,0.5,32,209,0
ScenarioSize64Probes32GlobalExploreC,201,880879381715801850,0.75,0.0,0.75,32,282,0
ScenarioSize64Probes32GlobalExploreC,202,1726760884372734954,0.75,0.0,0.75,32,267,0
ScenarioSize64Probes32GlobalExploreC,203,4258223208824758363,0.75,0.0,0.75,32,252,0
ScenarioSize64Probes32GlobalExploreC,204,2933576904639372249,0.75,0.0,0.75,32,265,0
ScenarioSize64Probes32GlobalExploreC,205,1619482046725515514,0.75,0.0,0.75,32,284,0
ScenarioSize64Probes32GlobalExploreC,206,8295202924942681088,0.75,0.0,0.75,32,262,0
ScenarioSize64Probes32GlobalExploreC,207,6220178296303381513,0.75,0.0,0.75,32,265,0
ScenarioSize64Probes32GlobalExploreC,208,6524421527956593628,0.75,0.0,0.75,32,256,0
ScenarioSize64Probes32GlobalExploreC,209,1279641774440027009,0.75,0.0,0.75,32,271,0
ScenarioSize64Probes32GlobalExploreC,210,7094737511858396355,0.75,0.0,0.75,32,259,0
ScenarioSize64Probes32GlobalExploreC,211,7842193693029557975,0.75,0.0,0.75,32,271,0
ScenarioSize64Probes32GlobalExploreC,212,2392680491109428476,0.75,0.0,0.75,32,249,0
ScenarioSize64Probes32GlobalExploreC,213,3866198558357324097,0.75,0.0,0.75,32,248,0
ScenarioSize64Probes32GlobalExploreC,214,1395931845597272999,0.75,0.0,0.75,32,239,0
ScenarioSize64Probes32GlobalExploreC,215,2411645404100907887,0.75,0.0,0.75,32,272,0
ScenarioSize64Probes32GlobalExploreC,216,3005318628866213391,0.75,0.0,0.75,32,260,0
ScenarioSize64Probes32GlobalExploreC,217,1188136200599286222,0.75,0.0,0.75,32,272,0
ScenarioSize64Probes32GlobalExploreC,218,679805008651456991,0.75,0.0,0.75,32,245,0
ScenarioSize64Probes32GlobalExploreC,219,2317393341493435360,0.75,0.0,0.75,32,249,0
ScenarioSize64Probes32GlobalExploreC,220,4066160913880139597,0.75,0.0,0.75,32,257,0
ScenarioSize64Probes32GlobalExploreC,221,880879381715801850,0.75,0.0,1.0,32,323,0
ScenarioSize64Probes32GlobalExploreC,222,1726760884372734954,0.75,0.0,1.0,32,303,0
ScenarioSize64Probes32GlobalExploreC,223,4258223208824758363,0.75,0.0,1.0,32,300,0
ScenarioSize64Probes32GlobalExploreC,224,2933576904639372249,0.75,0.0,1.0,32,295,0
ScenarioSize64Probes32GlobalExploreC,225,1619482046725515514,0.75,0.0,1.0,32,315,0
ScenarioSize64Probes32GlobalExploreC,226,8295202924942681088,0.75,0.0,1.0,32,303,0
ScenarioSize64Probes32GlobalExploreC,227,6220178296303381513,0.75,0.0,1.0,32,295,0
ScenarioSize64Probes32GlobalExploreC,228,6524421527956593628,0.75,0.0,1.0,32,301,0
ScenarioSize64Probes32GlobalExploreC,229,1279641774440027009,0.75,0.0,1.0,32,311,0
ScenarioSize64Probes32GlobalExploreC,230,7094737511858396355,0.75,0.0,1.0,32,296,0
ScenarioSize64Probes32GlobalExploreC,231,7842193693029557975,0.75,0.0,1.0,32,306,0
ScenarioSize64Probes32GlobalExploreC,232,2392680491109428476,0.75,0.0,1.0,32,289,0
ScenarioSize64Probes32GlobalExploreC,233,3866198558357324097,0.75,0.0,1.0,32,296,0
ScenarioSize64Probes32GlobalExploreC,234,1395931845597272999,0.75,0.0,1.0,32,293,0
ScenarioSize64Probes32GlobalExploreC,235,2411645404100907887,0.75,0.0,1.0,32,304,0
ScenarioSize64Probes32GlobalExploreC,236,3005318628866213391,0.75,0.0,1.0,32,309,0
ScenarioSize64Probes32GlobalExploreC,237,1188136200599286222,0.75,0.0,1.0,32,286,0
ScenarioSize64Probes32GlobalExploreC,238,679805008651456991,0.75,0.0,1.0,32,292,0
ScenarioSize64Probes32GlobalExploreC,239,2317393341493435360,0.75,0.0,1.0,32,302,0
ScenarioSize64Probes32GlobalExploreC,240,4066160913880139597,0.75,0.0,1.0,32,309,0
ScenarioSize64Probes32GlobalExploreC,241,880879381715801850,1.0,0.0,0.5,32,286,0
ScenarioSize64Probes32GlobalExploreC,242,1726760884372734954,1.0,0.0,0.5,32,271,0
ScenarioSize64Probes32GlobalExploreC,243,4258223208824758363,1.0,0.0,0.5,32,259,0
ScenarioSize64Probes32GlobalExploreC,244,2933576904639372249,1.0,0.0,0.5,32,270,0
ScenarioSize64Probes32GlobalExploreC,245,1619482046725515514,1.0,0.0,0.5,32,279,0
ScenarioSize64Probes32GlobalExploreC,246,8295202924942681088,1.0,0.0,0.5,32,273,0
ScenarioSize64Probes32GlobalExploreC,247,6220178296303381513,1.0,0.0,0.5,32,276,0
ScenarioSize64Probes32GlobalExploreC,248,6524421527956593628,1.0,0.0,0.5,32,264,0
ScenarioSize64Probes32GlobalExploreC,249,1279641774440027009,1.0,0.0,0.5,32,279,0
ScenarioSize64Probes32GlobalExploreC,250,7094737511858396355,1.0,0.0,0.5,32,273,0
ScenarioSize64Probes32GlobalExploreC,251,7842193693029557975,1.0,0.0,0.5,32,284,0
ScenarioSize64Probes32GlobalExploreC,252,2392680491109428476,1.0,0.0,0.5,32,268,0
ScenarioSize64Probes32GlobalExploreC,253,3866198558357324097,1.0,0.0,0.5,32,264,0
ScenarioSize64Probes32GlobalExploreC,254,1395931845597272999,1.0,0.0,0.5,32,270,0
ScenarioSize64Probes32GlobalExploreC,255,2411645404100907887,1.0,0.0,0.5,32,272,0
ScenarioSize64Probes32GlobalExploreC,256,3005318628866213391,1.0,0.0,0.5,32,285,0
ScenarioSize64Probes32GlobalExploreC,257,1188136200599286222,1.0,0.0,0.5,32,266,0
ScenarioSize64Probes32GlobalExploreC,258,679805008651456991,1.0,0.0,0.5,32,269,0
ScenarioSize64Probes32GlobalExploreC,259,2317393341493435360,1.0,0.0,0.5,32,268,0
ScenarioSize64Probes32GlobalExploreC,260,4066160913880139597,1.0,0.0,0.5,32,270,0
ScenarioSize64Probes32GlobalExploreC,261,880879381715801850,1.0,0.0,0.75,32,343,0
ScenarioSize64Probes32GlobalExploreC,262,1726760884372734954,1.0,0.0,0.75,32,338,0
ScenarioSize64Probes32GlobalExploreC,263,4258223208824758363,1.0,0.0,0.75,32,332,0
ScenarioSize64Probes32GlobalExploreC,264,2933576904639372249,1.0,0.0,0.75,32,330,0
ScenarioSize64Probes32GlobalExploreC,265,1619482046725515514,1.0,0.0,0.75,32,359,0
ScenarioSize64Probes32GlobalExploreC,266,8295202924942681088,1.0,0.0,0.75,32,351,0
ScenarioSize64Probes32GlobalExploreC,267,6220178296303381513,1.0,0.0,0.75,32,329,0
ScenarioSize64Probes32GlobalExploreC,268,6524421527956593628,1.0,0.0,0.75,32,332,0
ScenarioSize64Probes32GlobalExploreC,269,1279641774440027009,1.0,0.0,0.75,32,349,0
ScenarioSize64Probes32GlobalExploreC,270,7094737511858396355,1.0,0.0,0.75,32,322,0
ScenarioSize64Probes32GlobalExploreC,271,7842193693029557975,1.0,0.0,0.75,32,341,0
ScenarioSize64Probes32GlobalExploreC,272,2392680491109428476,1.0,0.0,0.75,32,343,0
ScenarioSize64Probes32GlobalExploreC,273,3866198558357324097,1.0,0.0,0.75,32,324,0
ScenarioSize64Probes32GlobalExploreC,274,1395931845597272999,1.0,0.0,0.75,32,314,0
ScenarioSize64Probes32GlobalExploreC,275,2411645404100907887,1.0,0.0,0.75,32,340,0
ScenarioSize64Probes32GlobalExploreC,276,3005318628866213391,1.0,0.0,0.75,32,333,0
ScenarioSize64Probes32GlobalExploreC,277,1188136200599286222,1.0,0.0,0.75,32,332,0
ScenarioSize64Probes32GlobalExploreC,278,679805008651456991,1.0,0.0,0.75,32,349,0
ScenarioSize64Probes32GlobalExploreC,279,2317393341493435360,1.0,0.0,0.75,32,333,0
ScenarioSize64Probes32GlobalExploreC,280,4066160913880139597,1.0,0.0,0.75,32,326,0
ScenarioSize64Probes32GlobalExploreC,281,880879381715801850,1.0,0.0,1.0,32,401,0
ScenarioSize64Probes32GlobalExploreC,282,1726760884372734954,1.0,0.0,1.0,32,383,0
ScenarioSize64Probes32GlobalExploreC,283,4258223208824758363,1.0,0.0,1.0,32,361,0
