Scenario,Trial,Seed,Alpha,Beta,Gamma,Drones,Victims,Score
ScenarioSize64Probes32GlobalExploreB,51,7842193693029557975,0.0,1.0,0.0,32,390,0
ScenarioSize64Probes32GlobalExploreB,52,2392680491109428476,0.0,1.0,0.0,32,374,0
ScenarioSize64Probes32GlobalExploreB,53,3866198558357324097,0.0,1.0,0.0,32,382,0
ScenarioSize64Probes32GlobalExploreB,54,1395931845597272999,0.0,1.0,0.0,32,331,0
ScenarioSize64Probes32GlobalExploreB,55,2411645404100907887,0.0,1.0,0.0,32,392,0
ScenarioSize64Probes32GlobalExploreB,56,3005318628866213391,0.0,1.0,0.0,32,377,0
ScenarioSize64Probes32GlobalExploreB,57,1188136200599286222,0.0,1.0,0.0,32,356,0
ScenarioSize64Probes32GlobalExploreB,58,679805008651456991,0.0,1.0,0.0,32,401,0
ScenarioSize64Probes32GlobalExploreB,59,2317393341493435360,0.0,1.0,0.0,32,370,0
ScenarioSize64Probes32GlobalExploreB,60,4066160913880139597,0.0,1.0,0.0,32,361,0
ScenarioSize64Probes32GlobalExploreB,61,880879381715801850,0.25,0.5,0.0,32,283,0
ScenarioSize64Probes32GlobalExploreB,62,1726760884372734954,0.25,0.5,0.0,32,242,0
ScenarioSize64Probes32GlobalExploreB,63,4258223208824758363,0.25,0.5,0.0,32,248,0
ScenarioSize64Probes32GlobalExploreB,64,2933576904639372249,0.25,0.5,0.0,32,222,0
ScenarioSize64Probes32GlobalExploreB,65,1619482046725515514,0.25,0.5,0.0,32,233,0
ScenarioSize64Probes32GlobalExploreB,66,8295202924942681088,0.25,0.5,0.0,32,236,0
ScenarioSize64Probes32GlobalExploreB,67,6220178296303381513,0.25,0.5,0.0,32,247,0
ScenarioSize64Probes32GlobalExploreB,68,6524421527956593628,0.25,0.5,0.0,32,233,0
ScenarioSize64Probes32GlobalExploreB,69,1279641774440027009,0.25,0.5,0.0,32,258,0
ScenarioSize64Probes32GlobalExploreB,70,7094737511858396355,0.25,0.5,0.0,32,239,0
ScenarioSize64Probes32GlobalExploreB,71,7842193693029557975,0.25,0.5,0.0,32,223,0
ScenarioSize64Probes32GlobalExploreB,72,2392680491109428476,0.25,0.5,0.0,32,235,0
ScenarioSize64Probes32GlobalExploreB,73,3866198558357324097,0.25,0.5,0.0,32,235,0
ScenarioSize64Probes32GlobalExploreB,74,1395931845597272999,0.25,0.5,0.0,32,214,0
ScenarioSize64Probes32GlobalExploreB,75,2411645404100907887,0.25,0.5,0.0,32,243,0
ScenarioSize64Probes32GlobalExploreB,76,3005318628866213391,0.25,0.5,0.0,32,243,0
ScenarioSize64Probes32GlobalExploreB,77,1188136200599286222,0.25,0.5,0.0,32,253,0
ScenarioSize64Probes32GlobalExploreB,78,679805008651456991,0.25,0.5,0.0,32,213,0
ScenarioSize64Probes32GlobalExploreB,79,2317393341493435360,0.25,0.5,0.0,32,251,0
ScenarioSize64Probes32GlobalExploreB,80,4066160913880139597,0.25,0.5,0.0,32,247,0
ScenarioSize64Probes32GlobalExploreB,81,880879381715801850,0.25,0.75,0.0,32,349,0
ScenarioSize64Probes32GlobalExploreB,82,1726760884372734954,0.25,0.75,0.0,32,337,0
ScenarioSize64Probes32GlobalExploreB,83,4258223208824758363,0.25,0.75,0.0,32,320,0
ScenarioSize64Probes32GlobalExploreB,84,2933576904639372249,0.25,0.75,0.0,32,347,0
ScenarioSize64Probes32GlobalExploreB,85,1619482046725515514,0.25,0.75,0.0,32,318,0
ScenarioSize64Probes32GlobalExploreB,86,8295202924942681088,0.25,0.75,0.0,32,325,0
ScenarioSize64Probes32GlobalExploreB,87,6220178296303381513,0.25,0.75,0.0,32,329,0
ScenarioSize64Probes32GlobalExploreB,88,6524421527956593628,0.25,0.75,0.0,32,302,0
ScenarioSize64Probes32GlobalExploreB,89,1279641774440027009,0.25,0.75,0.0,32,325,0
ScenarioSize64Probes32GlobalExploreB,90,7094737511858396355,0.25,0.75,0.0,32,337,0
ScenarioSize64Probes32GlobalExploreB,91,7842193693029557975,0.25,0.75,0.0,32,338,0
ScenarioSize64Probes32GlobalExploreB,92,2392680491109428476,0.25,0.75,0.0,32,328,0
ScenarioSize64Probes32GlobalExploreB,93,3866198558357324097,0.25,0.75,0.0,32,319,0
ScenarioSize64Probes32GlobalExploreB,94,1395931845597272999,0.25,0.75,0.0,32,316,0
ScenarioSize64Probes32GlobalExploreB,95,2411645404100907887,0.25,0.75,0.0,32,336,0
ScenarioSize64Probes32GlobalExploreB,96,3005318628866213391,0.25,0.75,0.0,32,345,0
ScenarioSize64Probes32GlobalExploreB,97,1188136200599286222,0.25,0.75,0.0,32,312,0
ScenarioSize64Probes32GlobalExploreB,98,679805008651456991,0.25,0.75,0.0,32,323,0
ScenarioSize64Probes32GlobalExploreB,99,2317393341493435360,0.25,0.75,0.0,32,331,0
ScenarioSize64Probes32GlobalExploreB,100,4066160913880139597,0.25,0.75,0.0,32,319,0
ScenarioSize64Probes32GlobalExploreB,101,880879381715801850,0.25,1.0,0.0,32,397,0
ScenarioSize64Probes32GlobalExploreB,102,1726760884372734954,0.25,1.0,0.0,32,410,0
ScenarioSize64Probes32GlobalExploreB,103,4258223208824758363,0.25,1.0,0.0,32,394,0
ScenarioSize64Probes32GlobalExploreB,104,2933576904639372249,0.25,1.0,0.0,32,394,0
ScenarioSize64Probes32GlobalExploreB,105,1619482046725515514,0.25,1.0,0.0,32,410,0
ScenarioSize64Probes32GlobalExploreB,106,8295202924942681088,0.25,1.0,0.0,32,418,0
ScenarioSize64Probes32GlobalExploreB,107,6220178296303381513,0.25,1.0,0.0,32,406,0
ScenarioSize64Probes32GlobalExploreB,108,6524421527956593628,0.25,1.0,0.0,32,399,0
ScenarioSize64Probes32GlobalExploreB,109,1279641774440027009,0.25,1.0,0.0,32,407,0
ScenarioSize64Probes32GlobalExploreB,110,7094737511858396355,0.25,1.0,0.0,32,392,0
ScenarioSize64Probes32GlobalExploreB,111,7842193693029557975,0.25,1.0,0.0,32,372,0
ScenarioSize64Probes32GlobalExploreB,112,2392680491109428476,0.25,1.0,0.0,32,377,0
ScenarioSize64Probes32GlobalExploreB,113,3866198558357324097,0.25,1.0,0.0,32,393,0
ScenarioSize64Probes32GlobalExploreB,114,1395931845597272999,0.25,1.0,0.0,32,368,0
ScenarioSize64Probes32GlobalExploreB,115,2411645404100907887,0.25,1.0,0.0,32,381,0
ScenarioSize64Probes32GlobalExploreB,116,3005318628866213391,0.25,1.0,0.0,32,387,0
ScenarioSize64Probes32GlobalExploreB,117,1188136200599286222,0.25,1.0,0.0,32,361,0
ScenarioSize64Probes32GlobalExploreB,118,679805008651456991,0.25,1.0,0.0,32,407,0
ScenarioSize64Probes32GlobalExploreB,119,2317393341493435360,0.25,1.0,0.0,32,372,0
ScenarioSize64Probes32GlobalExploreB,120,4066160913880139597,0.25,1.0,0.0,32,403,0
ScenarioSize64Probes32GlobalExploreB,121,880879381715801850,0.5,0.5,0.0,32,268,0
ScenarioSize64Probes32GlobalExploreB,122,1726760884372734954,0.5,0.5,0.0,32,247,0
ScenarioSize64Probes32GlobalExploreB,123,4258223208824758363,0.5,0.5,0.0,32,243,0
ScenarioSize64Probes32GlobalExploreB,124,2933576904639372249,0.5,0.5,0.0,32,229,0
ScenarioSize64Probes32GlobalExploreB,125,1619482046725515514,0.5,0.5,0.0,32,238,0
ScenarioSize64Probes32GlobalExploreB,126,8295202924942681088,0.5,0.5,0.0,32,257,0
ScenarioSize64Probes32GlobalExploreB,127,6220178296303381513,0.5,0.5,0.0,32,261,0
ScenarioSize64Probes32GlobalExploreB,128,6524421527956593628,0.5,0.5,0.0,32,225,0
ScenarioSize64Probes32GlobalExploreB,129,1279641774440027009,0.5,0.5,0.0,32,253,0
ScenarioSize64Probes32GlobalExploreB,130,7094737511858396355,0.5,0.5,0.0,32,253,0
ScenarioSize64Probes32GlobalExploreB,131,7842193693029557975,0.5,0.5,0.0,32,240,0
